treatment,pageviews,calls,reservations,business_id,restaurant_type
0,596,35,40,1068,chain
0,601,41,39,1069,chain
0,615,38,37,1070,chain
0,564,41,44,1071,chain
0,730,45,43,1072,chain
0,643,39,49,1073,chain
0,558,41,39,1074,chain
0,601,34,49,1075,chain
0,534,32,37,1076,chain
0,560,45,39,1077,chain
0,561,38,29,1078,chain
0,548,41,38,1079,chain
0,658,41,43,1080,chain
0,565,31,34,1081,chain
0,614,50,42,1082,chain
0,544,35,33,1083,chain
0,577,34,39,1084,chain
0,684,33,45,1085,chain
0,589,38,32,1086,chain
0,472,30,45,1087,chain
0,605,36,41,1088,chain
0,654,34,46,1089,chain
0,560,41,35,1090,chain
0,594,39,36,1091,chain
0,600,41,35,1092,chain
0,639,45,41,1093,chain
0,557,42,45,1094,chain
0,694,39,35,1095,chain
0,660,46,44,1096,chain
0,675,42,39,1097,chain
0,624,38,35,1098,chain
0,609,41,34,1099,chain
0,702,37,50,1100,chain
0,666,43,48,1101,chain
0,743,47,48,1102,chain
0,655,37,42,1103,chain
0,547,37,37,1104,chain
0,569,39,42,1105,chain
0,544,36,40,1106,chain
0,647,38,48,1107,chain
0,600,39,37,1108,chain
0,583,42,32,1109,chain
0,648,51,43,1110,chain
0,536,43,41,1111,chain
0,633,43,43,1112,chain
0,591,36,36,1113,chain
0,490,41,37,1114,chain
0,660,39,43,1115,chain
0,567,35,38,1116,chain
0,479,42,35,1117,chain
0,559,40,41,1118,chain
0,639,46,43,1119,chain
0,677,44,45,1120,chain
0,653,42,45,1121,chain
0,655,40,38,1122,chain
0,610,34,37,1123,chain
0,541,42,42,1124,chain
0,555,40,46,1125,chain
0,677,49,43,1126,chain
0,551,40,40,1127,chain
0,594,39,34,1128,chain
0,583,41,45,1129,chain
0,608,43,35,1130,chain
0,593,40,41,1131,chain
0,568,40,44,1132,chain
0,559,34,36,1133,chain
0,662,44,43,1134,chain
0,646,47,37,1135,chain
0,601,42,36,1136,chain
0,597,47,37,1137,chain
0,622,45,43,1138,chain
0,585,47,41,1139,chain
0,557,40,41,1140,chain
0,731,37,41,1141,chain
0,593,35,34,1142,chain
0,597,42,40,1143,chain
0,522,35,30,1144,chain
0,509,37,44,1145,chain
0,537,34,35,1146,chain
0,544,39,36,1147,chain
0,664,50,43,1148,chain
0,492,35,37,1149,chain
0,583,38,44,1150,chain
0,639,35,48,1151,chain
0,573,36,38,1152,chain
0,567,36,34,1153,chain
0,575,47,40,1154,chain
0,650,47,49,1155,chain
0,674,37,37,1156,chain
0,595,34,44,1157,chain
0,701,42,41,1158,chain
0,595,35,37,1159,chain
0,629,42,47,1160,chain
0,694,41,41,1161,chain
0,552,42,43,1162,chain
0,577,38,42,1163,chain
0,541,43,41,1164,chain
0,638,41,39,1165,chain
0,685,40,36,1166,chain
0,561,42,37,1167,chain
0,575,36,39,1168,chain
0,666,44,40,1169,chain
0,599,32,46,1170,chain
0,572,45,41,1171,chain
0,532,39,39,1172,chain
0,479,39,39,1173,chain
0,592,39,41,1174,chain
0,638,45,44,1175,chain
0,665,39,45,1176,chain
0,515,37,35,1177,chain
0,626,43,48,1178,chain
0,655,37,35,1179,chain
0,585,45,39,1180,chain
0,594,42,35,1181,chain
0,696,40,42,1182,chain
0,617,36,38,1183,chain
0,592,31,34,1184,chain
0,606,49,50,1185,chain
0,594,39,40,1186,chain
0,623,42,35,1187,chain
0,637,47,37,1188,chain
0,487,33,31,1189,chain
0,604,41,39,1190,chain
0,585,39,36,1191,chain
0,592,40,33,1192,chain
0,555,38,25,1193,chain
0,591,44,45,1194,chain
0,653,40,45,1195,chain
0,582,36,41,1196,chain
0,593,42,41,1197,chain
0,575,43,27,1198,chain
0,642,37,44,1199,chain
0,559,30,35,1200,chain
0,601,47,43,1201,chain
0,628,34,40,1202,chain
0,629,39,42,1203,chain
0,611,44,39,1204,chain
0,583,40,46,1205,chain
0,635,46,41,1206,chain
0,592,41,43,1207,chain
0,558,31,40,1208,chain
0,638,40,41,1209,chain
0,521,43,30,1210,chain
0,579,46,42,1211,chain
0,540,39,38,1212,chain
0,657,38,44,1213,chain
0,598,50,41,1214,chain
0,680,48,41,1215,chain
0,553,35,35,1216,chain
0,618,51,49,1217,chain
0,650,33,37,1218,chain
0,576,35,43,1219,chain
0,546,31,27,1220,chain
0,566,37,41,1221,chain
0,553,36,35,1222,chain
0,605,41,37,1223,chain
0,620,35,33,1224,chain
0,690,40,45,1225,chain
0,613,41,40,1226,chain
0,628,48,46,1227,chain
0,617,43,39,1228,chain
0,568,35,35,1229,chain
0,665,45,39,1230,chain
0,657,36,42,1231,chain
0,588,43,44,1232,chain
0,669,37,40,1233,chain
0,535,34,36,1234,chain
0,610,37,36,1235,chain
0,596,35,39,1236,chain
0,618,48,40,1237,chain
0,555,42,36,1238,chain
0,502,40,34,1239,chain
0,532,41,38,1240,chain
0,521,36,35,1241,chain
0,555,34,47,1242,chain
0,653,44,35,1243,chain
0,759,45,47,1244,chain
0,478,38,27,1245,chain
0,564,42,39,1246,chain
0,582,44,36,1247,chain
0,615,40,38,1248,chain
0,539,38,43,1249,chain
0,670,48,38,1250,chain
0,542,37,36,1251,chain
0,552,31,36,1252,chain
0,549,38,40,1253,chain
0,648,37,41,1254,chain
0,585,46,40,1255,chain
0,577,42,32,1256,chain
0,550,38,36,1257,chain
0,589,42,38,1258,chain
0,592,49,43,1259,chain
0,687,37,41,1260,chain
0,525,37,39,1261,chain
0,696,45,49,1262,chain
0,559,36,35,1263,chain
0,625,45,43,1264,chain
0,595,39,41,1265,chain
0,568,43,31,1266,chain
0,670,39,49,1267,chain
0,567,45,39,1268,chain
0,622,23,45,1269,chain
0,703,45,45,1270,chain
0,619,40,39,1271,chain
0,563,36,42,1272,chain
0,580,36,40,1273,chain
0,638,50,43,1274,chain
0,639,43,42,1275,chain
0,641,41,39,1276,chain
0,542,35,41,1277,chain
0,663,44,46,1278,chain
0,655,43,43,1279,chain
0,589,44,33,1280,chain
0,698,37,42,1281,chain
0,583,46,41,1282,chain
0,618,43,36,1283,chain
0,618,46,46,1284,chain
0,585,44,39,1285,chain
0,566,41,40,1286,chain
0,635,39,46,1287,chain
0,574,37,40,1288,chain
0,671,46,43,1289,chain
0,578,41,32,1290,chain
0,639,41,37,1291,chain
0,611,44,38,1292,chain
0,649,40,44,1293,chain
0,543,36,37,1294,chain
0,637,37,39,1295,chain
0,642,42,45,1296,chain
0,628,46,37,1297,chain
0,610,39,41,1298,chain
0,603,38,41,1299,chain
0,635,44,42,1300,chain
0,706,38,46,1301,chain
0,573,41,47,1302,chain
0,619,39,37,1303,chain
0,558,34,44,1304,chain
0,652,43,42,1305,chain
0,562,30,34,1306,chain
0,600,36,36,1307,chain
0,628,45,34,1308,chain
0,531,32,35,1309,chain
0,665,42,41,1310,chain
0,567,36,41,1311,chain
0,611,32,44,1312,chain
0,607,40,42,1313,chain
0,688,43,40,1314,chain
0,557,38,38,1315,chain
0,638,44,40,1316,chain
0,638,42,43,1317,chain
0,588,42,36,1318,chain
0,763,49,46,1319,chain
0,553,38,45,1320,chain
0,645,38,42,1321,chain
0,605,41,49,1322,chain
0,505,36,44,1323,chain
0,553,41,43,1324,chain
0,630,41,35,1325,chain
0,607,37,48,1326,chain
0,664,45,41,1327,chain
0,518,31,43,1328,chain
0,664,43,45,1329,chain
0,660,37,46,1330,chain
0,632,43,46,1331,chain
0,607,34,41,1332,chain
0,551,34,33,1333,chain
0,568,37,30,1334,chain
0,596,35,45,1335,chain
0,604,33,37,1336,chain
0,621,39,42,1337,chain
0,714,46,42,1338,chain
0,591,32,44,1339,chain
0,594,41,35,1340,chain
0,652,45,49,1341,chain
0,646,46,40,1342,chain
0,750,39,50,1343,chain
0,569,43,38,1344,chain
0,567,42,43,1345,chain
0,697,43,40,1346,chain
0,563,41,34,1347,chain
0,551,39,38,1348,chain
0,566,33,33,1349,chain
0,441,34,38,1350,chain
0,704,38,48,1351,chain
0,548,46,41,1352,chain
0,601,27,47,1353,chain
0,577,40,37,1354,chain
0,506,42,38,1355,chain
0,603,41,37,1356,chain
0,560,36,40,1357,chain
0,640,33,48,1358,chain
0,612,36,40,1359,chain
0,644,42,49,1360,chain
0,535,33,38,1361,chain
0,592,44,39,1362,chain
0,562,41,33,1363,chain
0,650,43,44,1364,chain
0,610,51,39,1365,chain
0,555,38,38,1366,chain
0,595,42,33,1367,chain
0,611,43,40,1368,chain
0,590,46,32,1369,chain
0,630,40,41,1370,chain
0,622,34,40,1371,chain
0,520,30,37,1372,chain
0,592,43,44,1373,chain
0,637,42,38,1374,chain
0,595,40,38,1375,chain
0,723,52,47,1376,chain
0,575,37,40,1377,chain
0,513,40,39,1378,chain
0,580,51,45,1379,chain
0,555,43,37,1380,chain
0,655,39,44,1381,chain
0,576,37,37,1382,chain
0,551,37,32,1383,chain
0,577,41,42,1384,chain
0,640,44,46,1385,chain
0,593,35,32,1386,chain
0,582,36,38,1387,chain
0,571,41,37,1388,chain
0,619,46,38,1389,chain
0,558,39,41,1390,chain
0,654,41,41,1391,chain
0,562,42,38,1392,chain
0,613,45,38,1393,chain
0,503,38,34,1394,chain
0,574,43,35,1395,chain
0,568,42,38,1396,chain
0,613,42,48,1397,chain
0,671,43,48,1398,chain
0,685,41,44,1399,chain
0,583,46,42,1400,chain
0,625,38,43,1401,chain
0,520,40,40,1402,chain
0,610,32,42,1403,chain
0,588,39,34,1404,chain
0,596,44,37,1405,chain
0,599,47,44,1406,chain
0,607,40,40,1407,chain
0,616,41,38,1408,chain
0,508,30,34,1409,chain
0,637,46,46,1410,chain
0,534,38,40,1411,chain
0,588,49,47,1412,chain
0,582,47,40,1413,chain
0,514,40,35,1414,chain
0,561,47,45,1415,chain
0,685,44,38,1416,chain
0,664,44,49,1417,chain
0,625,35,48,1418,chain
0,654,39,36,1419,chain
0,667,48,40,1420,chain
0,557,43,33,1421,chain
0,563,44,42,1422,chain
0,587,46,43,1423,chain
0,625,45,44,1424,chain
0,553,37,38,1425,chain
0,583,39,44,1426,chain
0,533,49,35,1427,chain
0,578,40,35,1428,chain
0,586,33,40,1429,chain
0,666,32,44,1430,chain
0,594,38,36,1431,chain
0,638,48,41,1432,chain
0,549,37,36,1433,chain
0,619,45,43,1434,chain
0,664,41,38,1435,chain
0,658,37,42,1436,chain
0,617,43,46,1437,chain
0,527,41,41,1438,chain
0,494,38,35,1439,chain
0,586,46,36,1440,chain
0,598,39,42,1441,chain
0,656,49,47,1442,chain
0,551,35,38,1443,chain
0,573,38,37,1444,chain
0,614,40,36,1445,chain
0,587,37,33,1446,chain
0,616,32,43,1447,chain
0,551,40,38,1448,chain
0,614,38,39,1449,chain
0,607,35,38,1450,chain
0,648,31,32,1451,chain
0,561,36,52,1452,chain
0,656,39,40,1453,chain
0,632,41,44,1454,chain
0,638,38,42,1455,chain
0,656,42,44,1456,chain
0,588,37,41,1457,chain
0,617,44,39,1458,chain
0,589,34,43,1459,chain
0,618,42,42,1460,chain
0,655,36,35,1461,chain
0,665,42,49,1462,chain
0,590,45,43,1463,chain
0,612,31,37,1464,chain
0,607,48,38,1465,chain
0,597,36,39,1466,chain
0,608,33,46,1467,chain
0,562,30,32,1468,chain
0,628,38,42,1469,chain
0,616,34,32,1470,chain
0,611,36,33,1471,chain
0,579,32,37,1472,chain
0,624,41,36,1473,chain
0,483,31,27,1474,chain
0,542,45,28,1475,chain
0,688,43,44,1476,chain
0,621,38,39,1477,chain
0,698,35,40,1478,chain
0,568,44,43,1479,chain
0,586,36,31,1480,chain
0,641,39,33,1481,chain
0,638,41,42,1482,chain
0,538,42,40,1483,chain
0,598,47,41,1484,chain
0,633,44,43,1485,chain
0,601,44,41,1486,chain
0,567,49,38,1487,chain
0,618,43,49,1488,chain
0,579,35,43,1489,chain
0,524,29,27,1490,chain
0,618,39,42,1491,chain
0,622,39,39,1492,chain
0,581,40,38,1493,chain
0,648,34,40,1494,chain
0,620,38,43,1495,chain
0,662,39,44,1496,chain
0,522,37,29,1497,chain
0,588,42,40,1498,chain
0,619,48,45,1499,chain
0,674,44,47,1500,chain
0,692,49,50,1501,chain
0,649,42,44,1502,chain
0,635,38,36,1503,chain
0,548,41,36,1504,chain
0,688,42,35,1505,chain
0,597,42,37,1506,chain
0,610,43,37,1507,chain
0,528,37,34,1508,chain
0,574,40,37,1509,chain
0,630,39,46,1510,chain
0,628,37,32,1511,chain
0,549,44,32,1512,chain
0,620,42,43,1513,chain
0,677,37,40,1514,chain
0,572,35,37,1515,chain
0,592,36,44,1516,chain
0,574,41,42,1517,chain
0,519,38,36,1518,chain
0,669,48,42,1519,chain
0,670,43,40,1520,chain
0,602,45,41,1521,chain
0,632,41,38,1522,chain
0,535,36,42,1523,chain
0,571,41,38,1524,chain
0,490,48,30,1525,chain
0,599,41,37,1526,chain
0,558,41,31,1527,chain
0,611,34,33,1528,chain
0,597,40,38,1529,chain
0,558,27,33,1530,chain
0,605,36,46,1531,chain
0,657,54,45,1532,chain
0,590,36,28,1533,chain
0,559,30,36,1534,chain
0,610,42,33,1535,chain
0,635,38,38,1536,chain
0,658,38,48,1537,chain
0,616,43,42,1538,chain
0,628,33,30,1539,chain
0,609,44,45,1540,chain
0,562,39,31,1541,chain
0,603,50,38,1542,chain
0,540,37,36,1543,chain
0,691,36,48,1544,chain
0,589,37,33,1545,chain
0,616,46,38,1546,chain
0,563,47,47,1547,chain
0,588,35,39,1548,chain
0,672,44,44,1549,chain
0,603,29,42,1550,chain
0,575,35,38,1551,chain
0,646,45,52,1552,chain
0,639,37,45,1553,chain
0,647,39,38,1554,chain
0,626,35,37,1555,chain
0,586,40,45,1556,chain
0,551,39,40,1557,chain
0,652,42,33,1558,chain
0,548,36,40,1559,chain
0,596,38,43,1560,chain
0,655,37,38,1561,chain
0,542,34,34,1562,chain
0,628,50,51,1563,chain
0,594,30,37,1564,chain
0,634,45,50,1565,chain
0,567,39,34,1566,chain
0,491,32,38,1567,chain
0,547,37,38,1568,chain
0,601,36,41,1569,chain
0,578,33,43,1570,chain
0,600,44,39,1571,chain
0,739,42,42,1572,chain
0,631,35,48,1573,chain
0,618,44,38,1574,chain
0,618,39,37,1575,chain
0,569,42,42,1576,chain
0,647,34,45,1577,chain
0,588,34,44,1578,chain
0,559,38,37,1579,chain
0,623,34,44,1580,chain
0,635,41,44,1581,chain
0,608,34,38,1582,chain
0,594,42,35,1583,chain
0,582,38,40,1584,chain
0,630,41,42,1585,chain
0,505,34,32,1586,chain
0,567,37,39,1587,chain
0,558,34,45,1588,chain
0,523,37,40,1589,chain
0,549,41,36,1590,chain
0,482,36,43,1591,chain
0,559,27,42,1592,chain
0,647,36,42,1593,chain
0,558,38,44,1594,chain
0,633,47,42,1595,chain
0,631,48,43,1596,chain
0,603,42,43,1597,chain
0,603,35,36,1598,chain
0,679,32,42,1599,chain
0,570,35,37,1600,chain
0,642,40,43,1601,chain
0,654,39,40,1602,chain
0,601,43,45,1603,chain
0,557,37,39,1604,chain
0,606,45,41,1605,chain
0,672,46,40,1606,chain
0,650,38,35,1607,chain
0,766,46,42,1608,chain
0,613,44,42,1609,chain
0,590,35,47,1610,chain
0,565,45,42,1611,chain
0,529,39,43,1612,chain
0,645,48,45,1613,chain
0,663,44,43,1614,chain
0,601,41,29,1615,chain
0,569,36,39,1616,chain
0,623,41,39,1617,chain
0,592,41,38,1618,chain
0,580,41,38,1619,chain
0,583,40,42,1620,chain
0,584,45,47,1621,chain
0,566,43,43,1622,chain
0,605,43,46,1623,chain
0,582,37,43,1624,chain
0,577,40,40,1625,chain
0,643,42,34,1626,chain
0,607,41,35,1627,chain
0,667,44,36,1628,chain
0,528,37,41,1629,chain
0,552,36,36,1630,chain
0,582,34,38,1631,chain
0,512,35,34,1632,chain
0,551,44,26,1633,chain
0,574,35,35,1634,chain
0,646,38,36,1635,chain
0,559,28,37,1636,chain
0,554,43,41,1637,chain
0,582,33,33,1638,chain
0,606,49,44,1639,chain
0,530,42,32,1640,chain
0,656,52,42,1641,chain
0,579,46,38,1642,chain
0,680,42,43,1643,chain
0,628,42,34,1644,chain
0,614,39,44,1645,chain
0,667,47,36,1646,chain
0,608,39,39,1647,chain
0,588,41,32,1648,chain
0,609,39,31,1649,chain
0,662,39,49,1650,chain
0,571,45,37,1651,chain
0,671,36,42,1652,chain
0,523,39,38,1653,chain
0,607,45,39,1654,chain
0,613,40,43,1655,chain
0,664,40,51,1656,chain
0,620,42,46,1657,chain
0,599,33,37,1658,chain
0,597,36,37,1659,chain
0,594,40,40,1660,chain
0,595,30,42,1661,chain
0,601,41,40,1662,chain
0,533,39,30,1663,chain
0,613,38,44,1664,chain
0,521,33,27,1665,chain
0,569,28,35,1666,chain
0,587,44,33,1667,chain
0,556,33,35,1668,chain
0,507,38,36,1669,chain
0,609,36,37,1670,chain
0,577,41,34,1671,chain
0,677,44,45,1672,chain
0,600,39,39,1673,chain
0,593,46,29,1674,chain
0,593,46,36,1675,chain
0,697,46,44,1676,chain
0,601,35,39,1677,chain
0,610,38,42,1678,chain
0,708,43,45,1679,chain
0,536,37,39,1680,chain
0,612,33,47,1681,chain
0,626,45,45,1682,chain
0,629,37,40,1683,chain
0,600,41,35,1684,chain
0,552,52,37,1685,chain
0,629,34,29,1686,chain
0,575,44,40,1687,chain
0,547,42,44,1688,chain
0,589,42,35,1689,chain
0,554,42,42,1690,chain
0,666,52,52,1691,chain
0,531,37,41,1692,chain
0,589,33,32,1693,chain
0,590,40,37,1694,chain
0,573,43,39,1695,chain
0,521,33,32,1696,chain
0,588,34,45,1697,chain
0,558,35,32,1698,chain
0,565,36,31,1699,chain
0,554,35,35,1700,chain
0,660,33,40,1701,chain
0,563,42,35,1702,chain
0,627,45,46,1703,chain
0,632,42,38,1704,chain
0,615,44,39,1705,chain
0,596,38,34,1706,chain
0,557,41,40,1707,chain
0,621,47,44,1708,chain
0,593,45,38,1709,chain
0,613,38,38,1710,chain
0,592,38,41,1711,chain
0,657,39,43,1712,chain
0,535,38,39,1713,chain
0,607,34,45,1714,chain
0,630,47,37,1715,chain
0,575,35,36,1716,chain
0,581,38,43,1717,chain
0,645,44,35,1718,chain
0,572,35,49,1719,chain
0,635,36,47,1720,chain
0,618,35,36,1721,chain
0,590,42,42,1722,chain
0,672,41,49,1723,chain
0,540,42,41,1724,chain
0,588,37,43,1725,chain
0,574,38,44,1726,chain
0,585,37,35,1727,chain
0,625,35,38,1728,chain
0,651,44,46,1729,chain
0,590,42,41,1730,chain
0,593,31,31,1731,chain
0,572,44,38,1732,chain
0,614,39,32,1733,chain
0,568,42,33,1734,chain
0,644,36,49,1735,chain
0,550,30,29,1736,chain
0,602,42,40,1737,chain
0,593,30,38,1738,chain
0,539,28,39,1739,chain
0,565,48,36,1740,chain
0,628,45,49,1741,chain
0,688,45,48,1742,chain
0,590,47,41,1743,chain
0,580,51,48,1744,chain
0,707,44,43,1745,chain
0,655,47,36,1746,chain
0,654,35,45,1747,chain
0,639,38,40,1748,chain
0,562,35,37,1749,chain
0,651,36,36,1750,chain
0,590,39,43,1751,chain
0,475,44,33,1752,chain
0,518,39,36,1753,chain
0,697,44,41,1754,chain
0,566,32,31,1755,chain
0,669,42,44,1756,chain
0,614,47,48,1757,chain
0,639,40,32,1758,chain
0,606,36,42,1759,chain
0,605,43,33,1760,chain
0,558,36,41,1761,chain
0,587,40,34,1762,chain
0,693,44,51,1763,chain
0,720,47,51,1764,chain
0,620,43,36,1765,chain
0,594,38,36,1766,chain
0,608,34,36,1767,chain
0,484,39,42,1768,chain
0,599,51,45,1769,chain
0,547,38,50,1770,chain
0,618,37,31,1771,chain
0,689,44,39,1772,chain
0,619,41,47,1773,chain
0,549,42,40,1774,chain
0,645,35,40,1775,chain
0,573,39,42,1776,chain
0,648,41,35,1777,chain
0,537,36,35,1778,chain
0,602,41,44,1779,chain
0,602,38,37,1780,chain
0,535,33,39,1781,chain
0,596,36,47,1782,chain
0,633,42,41,1783,chain
0,506,35,43,1784,chain
0,597,44,39,1785,chain
0,625,43,38,1786,chain
0,685,38,39,1787,chain
0,541,32,38,1788,chain
0,520,39,42,1789,chain
0,570,39,35,1790,chain
0,528,32,43,1791,chain
0,637,47,50,1792,chain
0,637,35,44,1793,chain
0,493,38,45,1794,chain
0,619,37,39,1795,chain
0,449,37,31,1796,chain
0,608,42,46,1797,chain
0,598,41,39,1798,chain
0,653,42,47,1799,chain
0,572,40,42,1800,chain
0,633,40,37,1801,chain
0,605,35,44,1802,chain
0,529,50,34,1803,chain
0,530,38,42,1804,chain
0,543,39,33,1805,chain
0,662,28,41,1806,chain
0,579,35,38,1807,chain
0,623,50,41,1808,chain
0,714,50,48,1809,chain
0,634,39,44,1810,chain
0,582,34,35,1811,chain
0,682,42,42,1812,chain
0,652,38,53,1813,chain
0,574,39,38,1814,chain
0,611,36,40,1815,chain
0,598,45,35,1816,chain
0,501,39,31,1817,chain
0,644,56,46,1818,chain
0,594,39,42,1819,chain
0,516,36,36,1820,chain
0,601,38,48,1821,chain
0,615,40,43,1822,chain
0,606,36,41,1823,chain
0,530,45,43,1824,chain
0,689,42,53,1825,chain
0,509,38,35,1826,chain
0,578,32,38,1827,chain
0,504,38,38,1828,chain
0,650,39,47,1829,chain
0,586,41,40,1830,chain
0,651,43,43,1831,chain
0,562,37,34,1832,chain
0,588,39,36,1833,chain
0,584,38,33,1834,chain
0,545,33,31,1835,chain
0,606,36,42,1836,chain
0,564,39,33,1837,chain
0,573,46,34,1838,chain
0,529,33,36,1839,chain
0,589,39,33,1840,chain
0,587,44,42,1841,chain
0,579,48,42,1842,chain
0,609,32,37,1843,chain
0,583,38,42,1844,chain
0,680,51,49,1845,chain
0,515,43,31,1846,chain
0,574,38,39,1847,chain
0,554,48,36,1848,chain
0,688,41,41,1849,chain
0,497,39,37,1850,chain
0,595,38,44,1851,chain
0,643,44,40,1852,chain
0,678,44,41,1853,chain
0,623,42,43,1854,chain
0,539,34,34,1855,chain
0,622,44,41,1856,chain
0,607,45,40,1857,chain
0,589,31,39,1858,chain
0,567,31,32,1859,chain
0,617,42,42,1860,chain
0,530,33,38,1861,chain
0,557,32,31,1862,chain
0,546,51,30,1863,chain
0,637,38,40,1864,chain
0,573,36,42,1865,chain
0,519,40,33,1866,chain
0,617,50,42,1867,chain
0,551,36,35,1868,chain
0,600,35,36,1869,chain
0,596,38,33,1870,chain
0,479,32,41,1871,chain
0,666,36,43,1872,chain
0,629,46,38,1873,chain
0,563,44,35,1874,chain
0,578,45,40,1875,chain
0,576,43,42,1876,chain
0,500,38,38,1877,chain
0,641,37,38,1878,chain
0,608,33,36,1879,chain
0,668,41,46,1880,chain
0,498,35,35,1881,chain
0,576,38,37,1882,chain
0,509,44,36,1883,chain
0,605,31,30,1884,chain
0,559,35,45,1885,chain
0,566,31,44,1886,chain
0,619,40,41,1887,chain
0,607,37,35,1888,chain
0,608,43,36,1889,chain
0,465,41,25,1890,chain
0,651,44,42,1891,chain
0,562,38,44,1892,chain
0,685,36,50,1893,chain
0,594,39,32,1894,chain
0,613,38,37,1895,chain
0,548,30,34,1896,chain
0,503,40,40,1897,chain
0,608,44,35,1898,chain
0,651,43,35,1899,chain
0,685,40,50,1900,chain
0,675,39,42,1901,chain
0,596,44,38,1902,chain
0,641,47,44,1903,chain
0,584,44,44,1904,chain
0,543,35,36,1905,chain
0,621,44,44,1906,chain
0,656,30,41,1907,chain
0,624,35,36,1908,chain
0,570,37,44,1909,chain
0,642,37,41,1910,chain
0,739,40,42,1911,chain
0,561,39,41,1912,chain
0,536,51,39,1913,chain
0,682,37,50,1914,chain
0,609,42,44,1915,chain
0,553,34,30,1916,chain
0,586,36,38,1917,chain
0,546,37,44,1918,chain
0,533,31,31,1919,chain
0,554,43,35,1920,chain
0,558,41,29,1921,chain
0,666,43,47,1922,chain
0,649,39,46,1923,chain
0,653,42,40,1924,chain
0,626,41,36,1925,chain
0,514,35,33,1926,chain
0,724,42,43,1927,chain
0,616,34,42,1928,chain
0,581,41,46,1929,chain
0,576,42,36,1930,chain
0,689,41,37,1931,chain
0,529,44,46,1932,chain
0,700,36,44,1933,chain
0,579,45,36,1934,chain
0,638,39,42,1935,chain
0,570,43,35,1936,chain
0,598,32,49,1937,chain
0,564,40,41,1938,chain
0,556,40,46,1939,chain
0,644,34,45,1940,chain
0,577,35,48,1941,chain
0,701,49,49,1942,chain
0,572,34,35,1943,chain
0,576,39,43,1944,chain
0,699,52,45,1945,chain
0,574,37,40,1946,chain
0,564,40,39,1947,chain
0,526,33,42,1948,chain
0,624,41,45,1949,chain
0,636,33,47,1950,chain
0,573,40,33,1951,chain
0,581,42,38,1952,chain
0,560,46,40,1953,chain
0,558,39,34,1954,chain
0,666,45,41,1955,chain
0,595,39,30,1956,chain
0,563,37,35,1957,chain
0,600,38,42,1958,chain
0,618,48,48,1959,chain
0,579,27,41,1960,chain
0,637,38,38,1961,chain
0,688,40,47,1962,chain
0,592,41,39,1963,chain
0,620,44,38,1964,chain
0,609,33,47,1965,chain
0,589,45,31,1966,chain
0,634,44,39,1967,chain
0,529,34,34,1968,chain
0,558,39,38,1969,chain
0,615,44,50,1970,chain
0,715,39,46,1971,chain
0,660,46,46,1972,chain
0,603,40,40,1973,chain
0,529,38,35,1974,chain
0,559,30,39,1975,chain
0,614,39,43,1976,chain
0,654,46,43,1977,chain
0,654,40,44,1978,chain
0,593,36,31,1979,chain
0,553,33,31,1980,chain
0,525,38,32,1981,chain
0,645,47,46,1982,chain
0,527,47,37,1983,chain
0,544,40,33,1984,chain
0,523,42,34,1985,chain
0,530,46,35,1986,chain
0,541,35,36,1987,chain
0,662,41,37,1988,chain
0,636,47,43,1989,chain
0,616,44,38,1990,chain
0,597,41,43,1991,chain
0,646,42,38,1992,chain
0,609,47,38,1993,chain
0,636,33,44,1994,chain
0,651,43,35,1995,chain
0,505,29,36,1996,chain
0,580,47,40,1997,chain
0,557,33,31,1998,chain
0,536,38,33,1999,chain
0,478,45,36,2000,chain
0,487,25,37,2001,chain
0,502,40,30,2002,chain
